number_of_reviews,minimum_nights,neighbourhood_group,room_type,price
0.007949125596184421,0.0008006405124099279,0.5,0.0,400
0.0,0.0,0.25,0.5,120
0.022257551669316377,0.0024019215372297837,0.25,0.0,120
0.004769475357710652,0.004803843074459567,0.5,0.0,250
0.003179650238473768,0.004803843074459567,0.25,0.0,150
0.0,0.007205764611689351,0.25,0.0,175
0.020667726550079493,0.0016012810248198558,0.25,0.5,45
0.24324324324324326,0.0016012810248198558,0.25,0.0,181
0.01907790143084261,0.0032025620496397116,0.25,0.0,150
0.07472178060413355,0.0016012810248198558,0.25,0.0,89
0.02384737678855326,0.023218574859887906,0.25,0.0,123
0.007949125596184421,0.0,0.75,0.5,50
0.009538950715421305,0.0,0.5,0.5,325
0.041335453100158986,0.0008006405124099279,0.25,0.5,90
0.2289348171701113,0.0016012810248198558,0.25,0.0,250
0.0,0.0016012810248198558,0.25,0.0,180
0.028616852146263912,0.023218574859887906,0.5,0.0,161
0.15262321144674088,0.0016012810248198558,0.25,0.0,175
0.3275039745627981,0.0032025620496397116,0.5,0.5,95
0.2098569157392687,0.0,0.5,0.5,79
0.0,0.0008006405124099279,0.75,0.5,149
0.08903020667726551,0.0,1.0,0.5,40
0.011128775834658189,0.0016012810248198558,0.25,0.5,34
0.02384737678855326,0.0,0.25,0.0,115
0.041335453100158986,0.0,0.5,0.5,110
0.07472178060413355,0.020016012810248198,0.5,0.5,64
0.07154213036565978,0.0008006405124099279,0.25,0.0,60
0.09220985691573927,0.0008006405124099279,0.25,0.0,89
0.003179650238473768,0.0008006405124099279,0.5,0.0,165
0.14308426073131955,0.0,0.5,1.0,60
0.006359300476947536,0.0024019215372297837,0.25,0.5,45
0.012718600953895072,0.0032025620496397116,0.25,0.0,150
0.004769475357710652,0.0016012810248198558,0.5,0.0,500
0.004769475357710652,0.0,0.25,0.5,45
0.009538950715421305,0.0016012810248198558,0.25,0.0,125
0.012718600953895072,0.0016012810248198558,0.5,0.0,199
0.07154213036565978,0.0,0.25,0.0,110
0.0,0.0024019215372297837,0.25,0.0,4000
0.01907790143084261,0.0008006405124099279,0.5,0.0,380
0.001589825119236884,0.0,0.75,0.5,70
0.05246422893481718,0.0,0.75,0.5,43
0.0,0.0,0.5,0.0,400
0.0,0.007205764611689351,0.25,1.0,28
0.1987281399046105,0.0,0.5,0.5,99
0.025437201907790145,0.0008006405124099279,0.25,0.5,45
0.001589825119236884,0.023218574859887906,0.25,0.0,129
0.011128775834658189,0.007205764611689351,0.25,0.0,98
0.004769475357710652,0.0008006405124099279,0.25,0.0,200
0.07472178060413355,0.0,1.0,0.0,100
0.23529411764705885,0.0008006405124099279,0.25,0.0,116
0.055643879173290944,0.0016012810248198558,0.5,0.0,85
0.011128775834658189,0.0,0.5,0.0,153
0.0906200317965024,0.020016012810248198,0.5,0.5,75
0.007949125596184421,0.0,0.5,0.5,91
0.19395866454689986,0.0008006405124099279,0.75,0.0,125
0.004769475357710652,0.0016012810248198558,0.25,0.0,175
0.3910969793322735,0.0,0.5,0.0,333
0.0397456279809221,0.0008006405124099279,0.5,0.5,100
0.001589825119236884,0.0008006405124099279,0.25,0.0,150
0.044515103338632754,0.0008006405124099279,0.25,0.5,46
0.3593004769475358,0.0008006405124099279,0.25,0.5,75
0.007949125596184421,0.0,0.5,0.0,199
0.0,0.0,0.5,0.0,91
0.007949125596184421,0.004803843074459567,0.5,0.5,60
0.022257551669316377,0.0008006405124099279,0.25,0.0,120
0.32114467408585057,0.0024019215372297837,0.25,0.5,69
0.10333863275039747,0.0016012810248198558,0.5,0.5,104
0.02384737678855326,0.016012810248198558,0.25,0.5,100
0.007949125596184421,0.004803843074459567,0.25,0.0,89
0.001589825119236884,0.0008006405124099279,0.25,0.0,121
0.01907790143084261,0.0,0.25,0.5,105
0.0,0.0,0.5,0.0,400
0.003179650238473768,0.0,0.0,0.5,80
0.001589825119236884,0.0016012810248198558,0.25,0.0,85
0.10492845786963435,0.0,0.5,0.5,59
0.0,0.004803843074459567,0.25,0.0,179
0.007949125596184421,0.0,0.75,1.0,40
0.041335453100158986,0.0008006405124099279,0.5,0.0,150
0.0,0.023218574859887906,0.5,0.0,269
0.001589825119236884,0.0,0.5,0.5,45
0.004769475357710652,0.0,0.5,1.0,75
0.041335453100158986,0.0,0.5,0.0,199
0.007949125596184421,0.0,0.25,0.5,65
0.01907790143084261,0.0016012810248198558,0.25,0.5,129
0.046104928457869634,0.0,0.5,0.0,200
0.001589825119236884,0.047237790232185745,0.75,0.5,42
0.007949125596184421,0.02241793434747798,0.25,0.0,155
0.0,0.023218574859887906,0.5,0.0,270
0.45310015898251194,0.0,0.5,0.0,197
0.004769475357710652,0.0,0.75,0.0,150
0.031796502384737683,0.0,0.5,0.5,55
0.08426073131955486,0.0016012810248198558,0.5,0.0,250
0.0,0.0,0.25,0.5,100
0.07472178060413355,0.0016012810248198558,0.25,0.5,85
0.004769475357710652,0.0,0.25,0.5,55
0.001589825119236884,0.023218574859887906,0.5,0.0,115
0.0699523052464229,0.0,0.5,0.0,260
0.1907790143084261,0.0,0.5,0.5,115
0.0,0.0016012810248198558,0.5,1.0,209
0.15421303656597776,0.0016012810248198558,0.5,0.5,90
0.003179650238473768,0.023218574859887906,0.25,0.5,67
0.030206677265500796,0.0016012810248198558,0.25,0.0,276
0.08267090620031797,0.0008006405124099279,0.5,0.5,90
0.012718600953895072,0.0,0.5,0.0,109
0.055643879173290944,0.0032025620496397116,0.25,0.0,149
0.006359300476947536,0.0032025620496397116,0.5,0.0,359
0.0,0.008807045636509206,0.25,0.5,56
0.0,0.004803843074459567,0.5,0.0,140
0.04769475357710652,0.0,0.75,0.5,349
0.041335453100158986,0.0024019215372297837,0.25,0.0,225
0.006359300476947536,0.0,0.25,0.5,47
0.0,0.010408326661329063,0.75,0.0,65
0.0,0.023218574859887906,0.5,0.0,350
0.0,0.0008006405124099279,0.25,0.5,75
0.001589825119236884,0.0,0.5,0.0,179
0.009538950715421305,0.0,0.5,0.0,478
0.028616852146263912,0.0,0.5,0.0,150
0.0,0.023218574859887906,0.5,0.0,220
0.012718600953895072,0.0008006405124099279,0.25,0.0,89
0.004769475357710652,0.0016012810248198558,0.5,0.0,320
0.015898251192368842,0.0,0.75,0.5,149
0.0,0.011208967173738989,0.5,0.5,189
0.001589825119236884,0.023218574859887906,0.5,0.0,235
0.01907790143084261,0.0,0.75,0.5,85
0.028616852146263912,0.0016012810248198558,0.5,0.0,339
0.08585055643879173,0.0008006405124099279,0.25,0.5,69
0.001589825119236884,0.0,0.5,0.0,175
0.044515103338632754,0.0008006405124099279,0.25,0.5,50
0.001589825119236884,0.0016012810248198558,0.75,0.5,35
0.0,0.0024019215372297837,0.25,0.5,59
0.001589825119236884,0.0,0.5,0.5,75
0.07313195548489666,0.0008006405124099279,0.75,0.0,135
0.0,0.0144115292233787,0.5,0.0,500
0.057233704292527825,0.0,0.75,0.5,60
0.31319554848966613,0.0,0.0,0.0,77
0.3577106518282989,0.0,0.5,0.5,150
0.0397456279809221,0.030424339471577258,0.5,0.0,93
0.007949125596184421,0.0016012810248198558,0.5,0.0,294
0.13036565977742448,0.0016012810248198558,0.5,0.0,85
0.030206677265500796,0.0,0.75,1.0,105
0.028616852146263912,0.0,0.75,0.0,94
0.003179650238473768,0.0016012810248198558,0.5,0.5,40
0.0,0.0,0.5,1.0,40
0.017488076311605726,0.0,0.75,0.5,80
0.001589825119236884,0.004803843074459567,0.5,0.5,48
0.004769475357710652,0.0032025620496397116,0.25,0.5,44
0.09379968203497616,0.0008006405124099279,0.75,0.5,90
0.011128775834658189,0.0,0.5,0.5,85
0.10810810810810811,0.0008006405124099279,0.25,0.0,75
0.033386327503974564,0.0,0.75,0.5,85
0.07631160572337044,0.0008006405124099279,1.0,0.5,55
0.06041335453100159,0.0,0.5,0.5,80
0.003179650238473768,0.023218574859887906,0.5,0.0,120
0.015898251192368842,0.0008006405124099279,0.25,0.5,70
0.006359300476947536,0.011208967173738989,0.5,0.0,220
0.03497615262321145,0.0024019215372297837,0.25,0.0,90
0.0,0.047237790232185745,0.5,0.0,249
0.009538950715421305,0.0,0.0,0.0,115
0.0,0.0016012810248198558,0.5,0.0,299
0.0794912559618442,0.0024019215372297837,0.25,0.0,159
0.01907790143084261,0.0,0.5,0.5,80
0.0,0.0008006405124099279,0.25,0.0,150
0.011128775834658189,0.0,0.5,0.0,175
0.0,0.0,0.75,0.0,195
0.007949125596184421,0.0008006405124099279,0.5,0.0,264
0.012718600953895072,0.0,0.5,0.5,75
0.01907790143084261,0.0024019215372297837,0.25,0.0,325
0.13195548489666137,0.0016012810248198558,0.25,0.0,300
0.5516693163751988,0.0,0.75,0.5,65
0.1812400635930048,0.0008006405124099279,0.0,0.5,49
0.007949125596184421,0.0008006405124099279,0.5,0.5,165
0.007949125596184421,0.0016012810248198558,0.25,0.5,60
0.033386327503974564,0.0008006405124099279,0.25,0.0,175
0.015898251192368842,0.0008006405124099279,0.5,0.0,125
0.02702702702702703,0.0008006405124099279,0.25,0.0,175
0.012718600953895072,0.0008006405124099279,0.5,0.0,101
0.09220985691573927,0.0016012810248198558,0.5,0.0,110
0.0,0.0032025620496397116,0.5,0.0,129
0.015898251192368842,0.0008006405124099279,0.25,0.0,120
0.22257551669316378,0.004803843074459567,0.25,0.0,131
0.12559618441971385,0.0016012810248198558,0.5,0.0,200
0.12877583465818762,0.0,0.5,0.0,180
0.006359300476947536,0.004803843074459567,0.25,0.0,199
0.0,0.0,0.5,0.5,149
0.0,0.0016012810248198558,0.5,0.5,90
0.05405405405405406,0.0008006405124099279,0.25,0.5,85
0.0,0.399519615692554,0.25,0.5,45
0.07154213036565978,0.0032025620496397116,0.0,0.0,40
0.05405405405405406,0.0032025620496397116,0.25,0.5,34
0.004769475357710652,0.0,0.5,0.0,150
0.001589825119236884,0.023218574859887906,0.5,0.0,239
0.07631160572337044,0.0008006405124099279,0.75,0.5,59
0.007949125596184421,0.0,0.25,0.5,101
0.003179650238473768,0.011208967173738989,0.25,0.0,73
0.001589825119236884,0.0008006405124099279,0.5,0.0,175
0.17170111287758347,0.0008006405124099279,0.5,0.0,220
0.012718600953895072,0.0,0.25,0.5,45
0.031796502384737683,0.0,0.25,0.5,39
0.0,0.0,0.5,1.0,75
0.0,0.0024019215372297837,0.5,0.5,78
0.3322734499205088,0.0008006405124099279,0.5,0.5,120
0.0,0.0,0.25,0.5,52
0.0,0.0032025620496397116,0.25,0.5,40
0.16216216216216217,0.0,0.5,0.5,105
0.025437201907790145,0.0,0.25,0.5,55
0.003179650238473768,0.0008006405124099279,0.5,0.5,110
0.041335453100158986,0.0024019215372297837,1.0,0.5,30
0.006359300476947536,0.0032025620496397116,0.25,0.5,99
0.07154213036565978,0.004803843074459567,0.5,0.0,379
0.001589825119236884,0.0040032025620496394,0.5,0.0,225
0.03815580286168522,0.023218574859887906,0.5,0.0,1500
0.012718600953895072,0.004803843074459567,0.5,0.5,99
0.003179650238473768,0.0,0.25,0.5,80
0.004769475357710652,0.0024019215372297837,0.25,0.5,72
0.0,0.0008006405124099279,0.25,1.0,45
0.0794912559618442,0.0016012810248198558,0.5,0.0,160
0.009538950715421305,0.0,0.5,0.5,63
0.003179650238473768,0.0016012810248198558,0.5,0.0,180
0.009538950715421305,0.0008006405124099279,0.5,0.0,205
0.0,0.0,0.25,0.5,125
0.004769475357710652,0.0,0.5,0.0,102
0.003179650238473768,0.0,0.5,0.5,46
0.001589825119236884,0.0,0.5,0.5,100
0.05882352941176471,0.016813450760608483,0.75,0.5,75
0.004769475357710652,0.006405124099279423,0.25,0.0,130
0.1987281399046105,0.0016012810248198558,0.75,0.5,45
0.4848966613672496,0.0,0.75,0.5,60
0.001589825119236884,0.0008006405124099279,0.25,0.5,58
0.001589825119236884,0.0,0.5,0.5,70
0.2972972972972973,0.0040032025620496394,0.5,0.0,135
0.015898251192368842,0.0,0.5,1.0,59
0.13513513513513514,0.0008006405124099279,0.25,0.5,45
0.003179650238473768,0.0008006405124099279,0.5,0.5,65
0.001589825119236884,0.0008006405124099279,0.5,0.5,100
0.0,0.0008006405124099279,0.5,0.0,300
0.055643879173290944,0.0016012810248198558,0.25,0.0,103
0.004769475357710652,0.004803843074459567,0.25,0.5,30
0.003179650238473768,0.0,0.5,0.5,40
0.0,0.09527622097678141,0.5,0.5,39
0.0,0.023218574859887906,0.75,0.5,38
0.001589825119236884,0.047237790232185745,0.25,0.0,175
0.015898251192368842,0.0032025620496397116,0.25,0.0,93
0.0,0.0,0.5,0.0,400
0.009538950715421305,0.0016012810248198558,0.75,0.0,110
0.6836248012718601,0.0,0.75,0.5,54
0.004769475357710652,0.0016012810248198558,0.5,0.5,105
0.0699523052464229,0.023218574859887906,0.5,0.5,167
0.012718600953895072,0.0008006405124099279,0.75,0.5,63
0.0,0.004803843074459567,0.75,0.5,35
0.007949125596184421,0.0008006405124099279,0.5,0.0,290
0.0,0.0016012810248198558,0.25,0.0,110
0.033386327503974564,0.0,0.75,0.5,55
0.004769475357710652,0.0016012810248198558,0.25,0.0,125
0.004769475357710652,0.0008006405124099279,0.5,0.0,225
0.001589825119236884,0.0016012810248198558,0.25,0.5,90
0.009538950715421305,0.059247397918334666,0.25,0.5,100
0.01907790143084261,0.0016012810248198558,0.75,0.0,239
0.0,0.004803843074459567,0.25,0.5,39
0.004769475357710652,0.0016012810248198558,0.25,0.5,75
0.015898251192368842,0.0008006405124099279,0.5,0.0,280
0.0,0.0008006405124099279,0.25,0.5,100
0.0,0.023218574859887906,0.5,0.0,439
0.0,0.0,0.25,0.0,100
0.011128775834658189,0.0016012810248198558,0.5,0.0,117
0.08108108108108109,0.0032025620496397116,0.5,0.5,118
0.006359300476947536,0.023218574859887906,0.5,0.0,240
0.0,0.0,0.5,0.0,200
0.0,0.0016012810248198558,0.5,0.0,80
0.012718600953895072,0.0016012810248198558,0.5,0.0,117
0.004769475357710652,0.0008006405124099279,0.25,0.5,37
0.0,0.004803843074459567,0.25,0.5,133
0.015898251192368842,0.004803843074459567,0.25,0.0,80
0.009538950715421305,0.0,0.5,0.5,82
0.001589825119236884,0.0032025620496397116,0.25,0.0,500
0.0,0.023218574859887906,0.5,0.0,250
0.0,0.0,0.25,0.5,80
0.004769475357710652,0.0016012810248198558,0.25,0.5,66
0.004769475357710652,0.0016012810248198558,0.5,0.0,200
0.006359300476947536,0.0008006405124099279,0.25,0.0,115
0.21462639109697934,0.0016012810248198558,0.25,0.5,80
0.025437201907790145,0.0008006405124099279,0.75,0.5,50
0.009538950715421305,0.0016012810248198558,0.25,0.0,150
0.06200317965023848,0.0008006405124099279,0.25,0.0,96
0.022257551669316377,0.0016012810248198558,0.5,0.5,75
0.004769475357710652,0.0024019215372297837,0.5,0.0,200
0.20190779014308427,0.0008006405124099279,0.25,0.0,105
0.044515103338632754,0.0008006405124099279,0.5,0.0,180
0.001589825119236884,0.0040032025620496394,0.75,0.0,180
0.06200317965023848,0.0040032025620496394,0.25,0.0,87
0.003179650238473768,0.015212169735788629,0.25,0.5,62
0.03656597774244833,0.0024019215372297837,0.5,0.0,280
0.0,0.0040032025620496394,0.25,0.5,54
0.014308426073131956,0.0032025620496397116,0.5,0.0,95
0.011128775834658189,0.0,0.25,0.5,45
0.001589825119236884,0.0008006405124099279,0.5,0.0,195
0.014308426073131956,0.0008006405124099279,0.25,0.5,52
0.0,0.0008006405124099279,0.75,0.5,35
0.23688394276629574,0.004803843074459567,0.5,0.0,120
0.004769475357710652,0.0008006405124099279,0.5,0.0,100
0.011128775834658189,0.0008006405124099279,0.5,0.0,198
0.0,0.0032025620496397116,0.75,0.5,150
0.009538950715421305,0.0008006405124099279,0.25,0.0,150
0.007949125596184421,0.0,0.5,0.0,500
0.3497615262321145,0.0,0.75,0.5,89
0.001589825119236884,0.0016012810248198558,0.25,0.0,130
0.01907790143084261,0.0,0.5,0.0,130
0.007949125596184421,0.0,0.5,0.5,324
0.009538950715421305,0.004803843074459567,0.5,0.5,350
0.006359300476947536,0.0,0.75,0.5,55
0.014308426073131956,0.0032025620496397116,0.5,0.0,169
0.12082670906200318,0.0,0.5,0.0,300
0.001589825119236884,0.0,0.25,0.5,70
0.0,0.0008006405124099279,0.25,0.5,50
0.07631160572337044,0.004803843074459567,0.5,0.5,69
0.044515103338632754,0.0008006405124099279,0.25,0.0,120
0.0,0.0008006405124099279,0.25,0.0,145
0.001589825119236884,0.0144115292233787,0.5,0.0,189
0.20349761526232116,0.0008006405124099279,0.25,0.0,135
0.044515103338632754,0.0024019215372297837,0.75,0.5,86
0.0,0.024019215372297835,0.25,0.0,160
0.0,0.0008006405124099279,0.25,0.0,120
0.12241653418124007,0.0032025620496397116,0.25,0.0,148
0.0,0.0008006405124099279,0.5,0.5,100
0.09379968203497616,0.0008006405124099279,0.25,0.5,60
0.031796502384737683,0.010408326661329063,0.25,0.0,240
0.13672496025437203,0.0,0.75,0.5,55
0.05246422893481718,0.0008006405124099279,0.25,0.0,140
0.08108108108108109,0.0016012810248198558,0.25,0.0,219
0.07313195548489666,0.0024019215372297837,0.5,0.0,700
0.0,0.0032025620496397116,0.75,0.5,88
0.0985691573926868,0.0032025620496397116,0.25,0.5,50
0.0,0.0,0.5,1.0,260
0.0,0.0,0.25,0.5,100
0.08426073131955486,0.0,0.25,0.0,85
0.003179650238473768,0.0008006405124099279,0.75,0.5,69
0.0,0.008807045636509206,0.25,0.5,54
0.001589825119236884,0.0,0.25,0.5,290
0.007949125596184421,0.0016012810248198558,0.5,0.0,165
0.12559618441971385,0.0008006405124099279,0.5,0.5,100
0.014308426073131956,0.0024019215372297837,0.5,0.5,87
0.0,0.0,0.5,0.5,100
0.16216216216216217,0.0,0.25,0.5,89
0.003179650238473768,0.0016012810248198558,0.5,0.0,300
0.0,0.004803843074459567,0.25,0.5,30
0.0,0.023218574859887906,0.5,0.0,369
0.0,0.004803843074459567,0.5,0.0,120
0.0,0.0016012810248198558,0.5,0.5,80
0.08903020667726551,0.0008006405124099279,0.25,0.5,69
0.06200317965023848,0.0008006405124099279,0.25,0.0,200
0.004769475357710652,0.0016012810248198558,0.5,0.5,120
0.10174880763116058,0.0016012810248198558,0.25,0.0,102
0.025437201907790145,0.0016012810248198558,0.25,0.0,255
0.1414944356120827,0.0032025620496397116,0.5,0.0,584
0.001589825119236884,0.0,0.75,1.0,50
0.031796502384737683,0.0,0.5,0.5,120
0.007949125596184421,0.0016012810248198558,0.5,0.0,235
0.03497615262321145,0.0,0.0,0.0,240
0.0,0.023218574859887906,0.5,0.0,199
0.015898251192368842,0.024019215372297835,0.25,0.0,156
0.001589825119236884,0.0,0.25,0.5,100
0.0,0.0008006405124099279,0.25,0.0,315
0.007949125596184421,0.0008006405124099279,0.25,0.5,65
0.004769475357710652,0.0008006405124099279,0.5,0.5,150
0.004769475357710652,0.0008006405124099279,0.5,0.5,105
0.020667726550079493,0.0008006405124099279,0.25,0.5,105
0.046104928457869634,0.0008006405124099279,0.25,0.0,110
0.09538950715421304,0.0016012810248198558,0.5,0.5,100
0.0,0.023218574859887906,0.5,0.0,229
0.017488076311605726,0.0,0.5,0.5,129
0.0,0.0016012810248198558,0.25,0.0,1000
0.06200317965023848,0.0040032025620496394,0.5,0.0,215
0.006359300476947536,0.0032025620496397116,0.5,0.0,115
0.0,0.0008006405124099279,0.5,0.5,119
0.06359300476947537,0.0040032025620496394,0.5,0.0,799
0.006359300476947536,0.0,0.5,0.0,165
0.13831478537360892,0.0008006405124099279,0.5,0.5,90
0.0,0.023218574859887906,0.25,0.5,42
0.006359300476947536,0.0016012810248198558,0.25,0.0,200
0.0,0.0,0.25,0.5,75
0.02384737678855326,0.0,0.25,0.5,75
0.06041335453100159,0.0008006405124099279,0.25,0.5,75
0.017488076311605726,0.0008006405124099279,0.5,0.5,89
0.08426073131955486,0.0008006405124099279,0.5,0.5,190
0.02702702702702703,0.0024019215372297837,0.25,0.0,90
0.004769475357710652,0.0016012810248198558,0.75,0.0,150
0.020667726550079493,0.0,0.25,0.0,125
0.08903020667726551,0.0024019215372297837,0.25,0.5,50
0.15262321144674088,0.0,0.25,0.5,89
0.001589825119236884,0.0040032025620496394,0.25,0.0,95
0.003179650238473768,0.0,0.5,0.5,120
0.004769475357710652,0.0032025620496397116,0.25,0.0,45
0.006359300476947536,0.006405124099279423,0.25,0.5,44
0.003179650238473768,0.0008006405124099279,0.5,0.5,131
0.004769475357710652,0.0,0.0,0.5,70
0.0,0.020816653322658123,0.5,1.0,337
0.001589825119236884,0.004803843074459567,0.25,0.5,65
0.004769475357710652,0.0032025620496397116,0.5,0.0,175
0.007949125596184421,0.0016012810248198558,0.75,0.5,50
0.001589825119236884,0.0,0.5,0.5,75
0.06518282988871224,0.0016012810248198558,0.5,0.0,200
0.055643879173290944,0.004803843074459567,0.5,0.0,165
0.057233704292527825,0.0016012810248198558,0.5,0.0,288
0.006359300476947536,0.0016012810248198558,0.25,0.0,129
0.0,0.0032025620496397116,0.5,0.0,200
0.0906200317965024,0.0008006405124099279,0.5,0.5,57
0.05882352941176471,0.0,0.75,0.5,48
0.007949125596184421,0.0008006405124099279,0.75,0.5,35
0.006359300476947536,0.004803843074459567,0.5,0.5,65
0.0,0.004803843074459567,0.25,0.0,100
0.006359300476947536,0.0016012810248198558,0.25,0.0,200
0.012718600953895072,0.004803843074459567,0.25,0.0,145
0.0,0.023218574859887906,0.5,0.0,293
0.12559618441971385,0.0,0.25,0.5,58
0.0,0.03522818254603683,0.5,0.0,113
0.004769475357710652,0.0,0.0,0.5,70
0.001589825119236884,0.0016012810248198558,0.25,0.5,65
0.0,0.0016012810248198558,0.5,0.0,200
0.006359300476947536,0.0008006405124099279,0.25,0.0,157
0.028616852146263912,0.0024019215372297837,0.5,0.0,90
0.07631160572337044,0.0008006405124099279,0.25,0.0,73
0.003179650238473768,0.0040032025620496394,0.25,0.0,199
0.001589825119236884,0.004803843074459567,0.5,0.0,65
0.04292527821939587,0.0,0.25,0.5,65
0.006359300476947536,0.004803843074459567,0.5,0.0,108
0.0,0.0008006405124099279,0.5,0.5,40
0.0,0.02241793434747798,0.25,0.5,45
0.001589825119236884,0.0,0.5,0.0,250
0.007949125596184421,0.0016012810248198558,0.75,1.0,1800
0.01907790143084261,0.0,0.5,1.0,85
0.004769475357710652,0.0,0.25,0.0,250
0.003179650238473768,0.0008006405124099279,0.5,0.0,150
0.014308426073131956,0.0008006405124099279,0.5,0.0,125
0.0,0.0024019215372297837,0.5,0.0,250
0.028616852146263912,0.0008006405124099279,0.5,0.0,102
0.003179650238473768,0.0,0.5,0.0,300
0.003179650238473768,0.0008006405124099279,0.75,0.0,150
0.055643879173290944,0.0008006405124099279,0.25,0.5,60
0.04292527821939587,0.0032025620496397116,0.25,0.0,220
0.001589825119236884,0.0,0.5,1.0,75
0.033386327503974564,0.0016012810248198558,0.75,0.0,190
0.001589825119236884,0.0016012810248198558,0.5,0.0,134
0.012718600953895072,0.0,0.5,0.5,50
0.020667726550079493,0.0008006405124099279,0.25,0.5,44
0.001589825119236884,0.0,0.5,0.5,95
0.01907790143084261,0.0,0.5,0.0,200
0.2384737678855326,0.0008006405124099279,0.5,0.5,159
0.0,0.004803843074459567,0.5,0.0,185
0.04292527821939587,0.0016012810248198558,0.5,0.0,1195
0.022257551669316377,0.021617293835068052,0.25,0.0,130
0.001589825119236884,0.0008006405124099279,0.5,0.5,260
0.003179650238473768,0.0032025620496397116,0.25,0.5,50
0.25437201907790147,0.0016012810248198558,0.5,0.5,95
0.001589825119236884,0.0008006405124099279,0.25,0.0,275
0.003179650238473768,0.0016012810248198558,0.25,0.0,100
0.2718600953895072,0.0024019215372297837,0.5,0.5,120
0.08426073131955486,0.0032025620496397116,0.5,0.0,210
0.0,0.023218574859887906,0.5,0.0,300
0.003179650238473768,0.0008006405124099279,0.5,0.5,46
0.012718600953895072,0.0,0.5,0.5,67
0.003179650238473768,0.0016012810248198558,0.5,0.5,55
0.009538950715421305,0.0008006405124099279,0.25,0.0,220
0.0,0.0,0.5,0.5,90
0.007949125596184421,0.0040032025620496394,0.25,0.0,150
0.0,0.0008006405124099279,0.5,0.5,100
0.006359300476947536,0.0008006405124099279,0.5,0.0,228
0.003179650238473768,0.0,0.75,0.5,70
0.0,0.0,0.25,0.5,100
0.003179650238473768,0.0024019215372297837,0.5,0.5,65
0.003179650238473768,0.0008006405124099279,0.25,0.0,150
0.03497615262321145,0.023218574859887906,0.5,0.0,112
0.24642289348171703,0.0016012810248198558,0.25,0.5,125
0.007949125596184421,0.0016012810248198558,0.25,0.5,65
0.001589825119236884,0.0032025620496397116,0.25,0.0,125
0.0,0.023218574859887906,0.25,1.0,37
0.017488076311605726,0.0016012810248198558,0.5,0.0,99
0.020667726550079493,0.0,0.5,0.5,147
0.003179650238473768,0.0,0.25,0.5,78
0.03656597774244833,0.07125700560448359,0.25,0.0,80
0.009538950715421305,0.004803843074459567,0.25,0.0,100
0.014308426073131956,0.015212169735788629,0.25,0.5,60
0.06041335453100159,0.0008006405124099279,0.75,0.5,60
0.1414944356120827,0.0016012810248198558,0.25,0.0,199
0.12241653418124007,0.0016012810248198558,0.5,0.5,126
0.004769475357710652,0.0008006405124099279,0.5,0.0,115
0.001589825119236884,0.0016012810248198558,0.5,0.0,300
0.06836248012718601,0.0008006405124099279,0.25,0.5,56
0.0,0.0,0.5,0.5,250
0.007949125596184421,0.0008006405124099279,0.5,0.0,160
0.001589825119236884,0.0016012810248198558,0.5,0.5,100
0.14467408585055644,0.0016012810248198558,0.25,0.5,50
0.12718600953895073,0.0024019215372297837,0.25,0.5,75
0.0,0.023218574859887906,0.5,0.0,225
0.07154213036565978,0.0016012810248198558,0.5,0.0,199
0.02702702702702703,0.0008006405124099279,0.0,0.5,40
0.08744038155802862,0.0008006405124099279,0.25,0.0,229
0.09697933227344993,0.0040032025620496394,0.5,0.5,145
0.11287758346581876,0.0016012810248198558,0.5,0.0,205
0.012718600953895072,0.0,0.25,0.5,84
0.0,0.0016012810248198558,0.25,0.0,390
0.02384737678855326,0.0008006405124099279,0.5,0.5,75
0.0,0.023218574859887906,0.5,0.0,499
0.0,0.0016012810248198558,0.5,0.5,120
0.033386327503974564,0.0,0.5,0.5,20
0.004769475357710652,0.0008006405124099279,0.25,0.0,160
0.004769475357710652,0.0032025620496397116,0.5,0.0,90
0.004769475357710652,0.0024019215372297837,0.25,0.5,75
0.0,0.0,0.75,0.5,165
0.1494435612082671,0.0,0.5,1.0,115
0.2655007949125596,0.0,0.25,0.5,62
0.003179650238473768,0.0032025620496397116,0.5,0.5,175
0.0,0.0008006405124099279,0.25,0.0,200
0.030206677265500796,0.0008006405124099279,0.5,0.5,149
0.0,0.0,0.5,0.5,100
0.0,0.0,0.25,0.0,80
0.0,0.0008006405124099279,0.5,0.5,372
0.0,0.0008006405124099279,0.5,0.0,160
0.13036565977742448,0.0016012810248198558,0.75,0.0,325
0.04769475357710652,0.0008006405124099279,0.5,0.0,127
0.22575516693163752,0.0024019215372297837,0.5,0.5,55
0.017488076311605726,0.0032025620496397116,0.5,0.0,150
0.001589825119236884,0.0008006405124099279,0.25,0.0,260
0.003179650238473768,0.023218574859887906,0.25,0.0,227
0.08585055643879173,0.0,0.5,0.5,125
0.004769475357710652,0.015212169735788629,0.25,0.0,150
0.01907790143084261,0.0016012810248198558,0.5,0.0,150
0.001589825119236884,0.0,0.25,0.0,150
0.1478537360890302,0.0008006405124099279,0.25,0.0,34
0.006359300476947536,0.0008006405124099279,0.25,0.5,158
0.0,0.0032025620496397116,0.25,0.0,220
0.011128775834658189,0.0,0.0,0.5,50
0.0,0.0016012810248198558,0.25,0.5,59
0.0397456279809221,0.004803843074459567,0.5,0.5,50
0.001589825119236884,0.004803843074459567,0.25,0.0,160
